país,factor_(serie),Año,Valor
Brasil,"Esperanza de vida al nacer, varones (años)",1990,63.099
Burkina Faso,"Esperanza de vida al nacer, total (años)",1990,49.44
Burkina Faso,"Esperanza de vida al nacer, mujeres (años)",1990,50.436
Burkina Faso,"Esperanza de vida al nacer, varones (años)",1990,48.383
China,"Esperanza de vida al nacer, total (años)",1990,68.005
China,"Esperanza de vida al nacer, mujeres (años)",1990,70.424
China,"Esperanza de vida al nacer, varones (años)",1990,65.714
Canadá,"Esperanza de vida al nacer, total (años)",1990,77.4366
Canadá,"Esperanza de vida al nacer, mujeres (años)",1990,80.73
Canadá,"Esperanza de vida al nacer, varones (años)",1990,74.3
Camboya,"Esperanza de vida al nacer, total (años)",1990,55.434
Camboya,"Esperanza de vida al nacer, mujeres (años)",1990,57.987
Camboya,"Esperanza de vida al nacer, varones (años)",1990,52.578
Chad,"Esperanza de vida al nacer, total (años)",1990,44.686
Chad,"Esperanza de vida al nacer, mujeres (años)",1990,47.793
Chad,"Esperanza de vida al nacer, varones (años)",1990,41.782
Dinamarca,"Esperanza de vida al nacer, total (años)",1990,74.8054
Dinamarca,"Esperanza de vida al nacer, mujeres (años)",1990,77.73
Dinamarca,"Esperanza de vida al nacer, varones (años)",1990,72.02
Ecuador,"Esperanza de vida al nacer, total (años)",1990,69.348
Ecuador,"Esperanza de vida al nacer, mujeres (años)",1990,72.512
Ecuador,"Esperanza de vida al nacer, varones (años)",1990,66.314
Emiratos Árabes Unidos,"Esperanza de vida al nacer, total (años)",1990,71.9
Emiratos Árabes Unidos,"Esperanza de vida al nacer, mujeres (años)",1990,74.922
Emiratos Árabes Unidos,"Esperanza de vida al nacer, varones (años)",1990,70.262
"Egipto, República Árabe de","Esperanza de vida al nacer, total (años)",1990,64.146
"Egipto, República Árabe de","Esperanza de vida al nacer, mujeres (años)",1990,65.972
"Egipto, República Árabe de","Esperanza de vida al nacer, varones (años)",1990,62.227
Cuba,"Esperanza de vida al nacer, total (años)",1990,74.039
Cuba,"Esperanza de vida al nacer, mujeres (años)",1990,76.297
Cuba,"Esperanza de vida al nacer, varones (años)",1990,71.978
Costa Rica,"Esperanza de vida al nacer, total (años)",1990,76.63
Costa Rica,"Esperanza de vida al nacer, mujeres (años)",1990,78.767
Costa Rica,"Esperanza de vida al nacer, varones (años)",1990,74.604
Estados Unidos,"Esperanza de vida al nacer, total (años)",1990,75.2146
Estados Unidos,"Esperanza de vida al nacer, mujeres (años)",1990,78.8
Estados Unidos,"Esperanza de vida al nacer, varones (años)",1990,71.8
España,"Esperanza de vida al nacer, total (años)",1990,76.8376
España,"Esperanza de vida al nacer, mujeres (años)",1990,80.51
España,"Esperanza de vida al nacer, varones (años)",1990,73.34
Fiji,"Esperanza de vida al nacer, total (años)",1990,65.508
Fiji,"Esperanza de vida al nacer, mujeres (años)",1990,68.213
Fiji,"Esperanza de vida al nacer, varones (años)",1990,63.204
Finlandia,"Esperanza de vida al nacer, total (años)",1990,74.8132
Finlandia,"Esperanza de vida al nacer, mujeres (años)",1990,78.88
Finlandia,"Esperanza de vida al nacer, varones (años)",1990,70.94
Federación de Rusia,"Esperanza de vida al nacer, total (años)",1990,68.8861
Federación de Rusia,"Esperanza de vida al nacer, mujeres (años)",1990,74.3
Federación de Rusia,"Esperanza de vida al nacer, varones (años)",1990,63.73
Grecia,"Esperanza de vida al nacer, total (años)",1990,76.939
Grecia,"Esperanza de vida al nacer, mujeres (años)",1990,79.5
Grecia,"Esperanza de vida al nacer, varones (años)",1990,74.5
India,"Esperanza de vida al nacer, total (años)",1990,58.652
India,"Esperanza de vida al nacer, mujeres (años)",1990,59.537
India,"Esperanza de vida al nacer, varones (años)",1990,57.876
Marruecos,"Esperanza de vida al nacer, total (años)",1990,62.448
Marruecos,"Esperanza de vida al nacer, mujeres (años)",1990,64.019
Marruecos,"Esperanza de vida al nacer, varones (años)",1990,60.962
México,"Esperanza de vida al nacer, total (años)",1990,69.971
México,"Esperanza de vida al nacer, mujeres (años)",1990,73.647
México,"Esperanza de vida al nacer, varones (años)",1990,66.533
Nepal,"Esperanza de vida al nacer, total (años)",1990,54.833
Nepal,"Esperanza de vida al nacer, mujeres (años)",1990,54.859
Nepal,"Esperanza de vida al nacer, varones (años)",1990,54.751
Níger,"Esperanza de vida al nacer, total (años)",1990,41.852
Níger,"Esperanza de vida al nacer, mujeres (años)",1990,42.039
Níger,"Esperanza de vida al nacer, varones (años)",1990,41.564
Países Bajos,"Esperanza de vida al nacer, total (años)",1990,76.878
Países Bajos,"Esperanza de vida al nacer, mujeres (años)",1990,80.11
Países Bajos,"Esperanza de vida al nacer, varones (años)",1990,73.8
Nueva Zelandia,"Esperanza de vida al nacer, total (años)",1990,75.378
Nueva Zelandia,"Esperanza de vida al nacer, mujeres (años)",1990,78.4
Nueva Zelandia,"Esperanza de vida al nacer, varones (años)",1990,72.5
Reino Unido,"Esperanza de vida al nacer, total (años)",1990,75.8805
Reino Unido,"Esperanza de vida al nacer, mujeres (años)",1990,78.8
Reino Unido,"Esperanza de vida al nacer, varones (años)",1990,73.1
Rwanda,"Esperanza de vida al nacer, total (años)",1990,48.431
Rwanda,"Esperanza de vida al nacer, mujeres (años)",1990,50.473
Rwanda,"Esperanza de vida al nacer, varones (años)",1990,46.517
Samoa,"Esperanza de vida al nacer, total (años)",1990,67.658
Samoa,"Esperanza de vida al nacer, mujeres (años)",1990,71.049
Samoa,"Esperanza de vida al nacer, varones (años)",1990,64.894
Sierra Leona,"Esperanza de vida al nacer, total (años)",1990,44.057
Sierra Leona,"Esperanza de vida al nacer, mujeres (años)",1990,45.105
Sierra Leona,"Esperanza de vida al nacer, varones (años)",1990,42.996
Sudáfrica,"Esperanza de vida al nacer, total (años)",1990,63.375
Sudáfrica,"Esperanza de vida al nacer, mujeres (años)",1990,66.712
Sudáfrica,"Esperanza de vida al nacer, varones (años)",1990,59.93
Singapur,"Esperanza de vida al nacer, total (años)",1990,75.2951
Singapur,"Esperanza de vida al nacer, mujeres (años)",1990,77.6
Singapur,"Esperanza de vida al nacer, varones (años)",1990,73.1
Suiza,"Esperanza de vida al nacer, total (años)",1990,77.2424
Suiza,"Esperanza de vida al nacer, mujeres (años)",1990,80.71
Suiza,"Esperanza de vida al nacer, varones (años)",1990,73.94
Venezuela,"Esperanza de vida al nacer, total (años)",1990,71.532
Venezuela,"Esperanza de vida al nacer, mujeres (años)",1990,73.857
Venezuela,"Esperanza de vida al nacer, varones (años)",1990,69.293
Colombia,"Esperanza de vida al nacer, total (años)",1990,68.644
Colombia,"Esperanza de vida al nacer, mujeres (años)",1990,73.067
Colombia,"Esperanza de vida al nacer, varones (años)",1990,64.539
Japón,"Esperanza de vida al nacer, total (años)",1990,78.8371
Japón,"Esperanza de vida al nacer, mujeres (años)",1990,81.9
Japón,"Esperanza de vida al nacer, varones (años)",1990,75.92
Kenya,"Esperanza de vida al nacer, total (años)",1990,58.614
Kenya,"Esperanza de vida al nacer, mujeres (años)",1990,60.444
Kenya,"Esperanza de vida al nacer, varones (años)",1990,56.744
Noruega,"Esperanza de vida al nacer, total (años)",1990,76.5373
Noruega,"Esperanza de vida al nacer, mujeres (años)",1990,79.8
Noruega,"Esperanza de vida al nacer, varones (años)",1990,73.43
Afganistán,"Esperanza de vida al nacer, total (años)",1991,46.663
Afganistán,"Esperanza de vida al nacer, mujeres (años)",1991,49.144
Afganistán,"Esperanza de vida al nacer, varones (años)",1991,44.353
Alemania,"Esperanza de vida al nacer, total (años)",1991,75.3195
Alemania,"Esperanza de vida al nacer, mujeres (años)",1991,78.7
Alemania,"Esperanza de vida al nacer, varones (años)",1991,72.1
Argelia,"Esperanza de vida al nacer, total (años)",1991,67.688
Argelia,"Esperanza de vida al nacer, mujeres (años)",1991,69.007
Argelia,"Esperanza de vida al nacer, varones (años)",1991,66.378
Arabia Saudita,"Esperanza de vida al nacer, total (años)",1991,69.366
Arabia Saudita,"Esperanza de vida al nacer, mujeres (años)",1991,71.301
Arabia Saudita,"Esperanza de vida al nacer, varones (años)",1991,68.065
Argentina,"Esperanza de vida al nacer, total (años)",1991,72.319
Argentina,"Esperanza de vida al nacer, mujeres (años)",1991,75.635
Argentina,"Esperanza de vida al nacer, varones (años)",1991,68.957
Australia,"Esperanza de vida al nacer, total (años)",1991,77.2756
Australia,"Esperanza de vida al nacer, mujeres (años)",1991,80.4
Australia,"Esperanza de vida al nacer, varones (años)",1991,74.3
Austria,"Esperanza de vida al nacer, total (años)",1991,75.6171
Austria,"Esperanza de vida al nacer, mujeres (años)",1991,79.1
Austria,"Esperanza de vida al nacer, varones (años)",1991,72.3
Brasil,"Esperanza de vida al nacer, total (años)",1991,66.31
Brasil,"Esperanza de vida al nacer, mujeres (años)",1991,69.335
Brasil,"Esperanza de vida al nacer, varones (años)",1991,63.442
Burkina Faso,"Esperanza de vida al nacer, total (años)",1991,49.45
Burkina Faso,"Esperanza de vida al nacer, mujeres (años)",1991,50.439
Burkina Faso,"Esperanza de vida al nacer, varones (años)",1991,48.396
China,"Esperanza de vida al nacer, total (años)",1991,68.169
China,"Esperanza de vida al nacer, mujeres (años)",1991,70.333
China,"Esperanza de vida al nacer, varones (años)",1991,66.099
Canadá,"Esperanza de vida al nacer, total (años)",1991,77.5934
Canadá,"Esperanza de vida al nacer, mujeres (años)",1991,80.81
Canadá,"Esperanza de vida al nacer, varones (años)",1991,74.53
Camboya,"Esperanza de vida al nacer, total (años)",1991,55.793
Camboya,"Esperanza de vida al nacer, mujeres (años)",1991,58.071
Camboya,"Esperanza de vida al nacer, varones (años)",1991,53.234
Chad,"Esperanza de vida al nacer, total (años)",1991,45.941
Chad,"Esperanza de vida al nacer, mujeres (años)",1991,47.438
Chad,"Esperanza de vida al nacer, varones (años)",1991,44.437
Dinamarca,"Esperanza de vida al nacer, total (años)",1991,75.1578
Dinamarca,"Esperanza de vida al nacer, mujeres (años)",1991,77.98
Dinamarca,"Esperanza de vida al nacer, varones (años)",1991,72.47
Ecuador,"Esperanza de vida al nacer, total (años)",1991,69.625
Ecuador,"Esperanza de vida al nacer, mujeres (años)",1991,72.822
Ecuador,"Esperanza de vida al nacer, varones (años)",1991,66.55
Emiratos Árabes Unidos,"Esperanza de vida al nacer, total (años)",1991,72.241
Emiratos Árabes Unidos,"Esperanza de vida al nacer, mujeres (años)",1991,75.04
Emiratos Árabes Unidos,"Esperanza de vida al nacer, varones (años)",1991,70.698
"Egipto, República Árabe de","Esperanza de vida al nacer, total (años)",1991,64.755
"Egipto, República Árabe de","Esperanza de vida al nacer, mujeres (años)",1991,66.504
"Egipto, República Árabe de","Esperanza de vida al nacer, varones (años)",1991,62.912
Cuba,"Esperanza de vida al nacer, total (años)",1991,74.093
Cuba,"Esperanza de vida al nacer, mujeres (años)",1991,76.408
Cuba,"Esperanza de vida al nacer, varones (años)",1991,71.984
Costa Rica,"Esperanza de vida al nacer, total (años)",1991,76.591
Costa Rica,"Esperanza de vida al nacer, mujeres (años)",1991,78.49
Costa Rica,"Esperanza de vida al nacer, varones (años)",1991,74.767
Estados Unidos,"Esperanza de vida al nacer, total (años)",1991,75.3659
Estados Unidos,"Esperanza de vida al nacer, mujeres (años)",1991,78.9
Estados Unidos,"Esperanza de vida al nacer, varones (años)",1991,72.0
España,"Esperanza de vida al nacer, total (años)",1991,76.9712
España,"Esperanza de vida al nacer, mujeres (años)",1991,80.7
España,"Esperanza de vida al nacer, varones (años)",1991,73.42
Fiji,"Esperanza de vida al nacer, total (años)",1991,65.643
Fiji,"Esperanza de vida al nacer, mujeres (años)",1991,68.316
Fiji,"Esperanza de vida al nacer, varones (años)",1991,63.349
Finlandia,"Esperanza de vida al nacer, total (años)",1991,75.2276
Finlandia,"Esperanza de vida al nacer, mujeres (años)",1991,79.32
Finlandia,"Esperanza de vida al nacer, varones (años)",1991,71.33
Federación de Rusia,"Esperanza de vida al nacer, total (años)",1991,68.4744
Federación de Rusia,"Esperanza de vida al nacer, mujeres (años)",1991,73.75
Federación de Rusia,"Esperanza de vida al nacer, varones (años)",1991,63.45
Grecia,"Esperanza de vida al nacer, total (años)",1991,77.1366
Grecia,"Esperanza de vida al nacer, mujeres (años)",1991,79.8
Grecia,"Esperanza de vida al nacer, varones (años)",1991,74.6
India,"Esperanza de vida al nacer, total (años)",1991,59.055
India,"Esperanza de vida al nacer, mujeres (años)",1991,59.956
India,"Esperanza de vida al nacer, varones (años)",1991,58.256
Marruecos,"Esperanza de vida al nacer, total (años)",1991,62.946
Marruecos,"Esperanza de vida al nacer, mujeres (años)",1991,64.52
Marruecos,"Esperanza de vida al nacer, varones (años)",1991,61.459
México,"Esperanza de vida al nacer, total (años)",1991,70.298
México,"Esperanza de vida al nacer, mujeres (años)",1991,74.009
México,"Esperanza de vida al nacer, varones (años)",1991,66.826
Nepal,"Esperanza de vida al nacer, total (años)",1991,55.712
Nepal,"Esperanza de vida al nacer, mujeres (años)",1991,55.967
Nepal,"Esperanza de vida al nacer, varones (años)",1991,55.412
Níger,"Esperanza de vida al nacer, total (años)",1991,42.218
Níger,"Esperanza de vida al nacer, mujeres (años)",1991,42.514
Níger,"Esperanza de vida al nacer, varones (años)",1991,41.823
Países Bajos,"Esperanza de vida al nacer, total (años)",1991,77.0
Países Bajos,"Esperanza de vida al nacer, mujeres (años)",1991,80.15
Países Bajos,"Esperanza de vida al nacer, varones (años)",1991,74.0
Nueva Zelandia,"Esperanza de vida al nacer, total (años)",1991,76.0317
Nueva Zelandia,"Esperanza de vida al nacer, mujeres (años)",1991,78.9
Nueva Zelandia,"Esperanza de vida al nacer, varones (años)",1991,73.3
Reino Unido,"Esperanza de vida al nacer, total (años)",1991,76.0829
Reino Unido,"Esperanza de vida al nacer, mujeres (años)",1991,78.9
Reino Unido,"Esperanza de vida al nacer, varones (años)",1991,73.4
Rwanda,"Esperanza de vida al nacer, total (años)",1991,46.519
Rwanda,"Esperanza de vida al nacer, mujeres (años)",1991,48.741
Rwanda,"Esperanza de vida al nacer, varones (años)",1991,44.454
Samoa,"Esperanza de vida al nacer, total (años)",1991,67.881
Samoa,"Esperanza de vida al nacer, mujeres (años)",1991,71.2
Samoa,"Esperanza de vida al nacer, varones (años)",1991,65.141
Sierra Leona,"Esperanza de vida al nacer, total (años)",1991,43.506
Sierra Leona,"Esperanza de vida al nacer, mujeres (años)",1991,44.715
Sierra Leona,"Esperanza de vida al nacer, varones (años)",1991,42.297
Sudáfrica,"Esperanza de vida al nacer, total (años)",1991,63.265
Sudáfrica,"Esperanza de vida al nacer, mujeres (años)",1991,66.945
Sudáfrica,"Esperanza de vida al nacer, varones (años)",1991,59.506
Singapur,"Esperanza de vida al nacer, total (años)",1991,75.6463
Singapur,"Esperanza de vida al nacer, mujeres (años)",1991,77.9
Singapur,"Esperanza de vida al nacer, varones (años)",1991,73.5
Suiza,"Esperanza de vida al nacer, total (años)",1991,77.5146
Suiza,"Esperanza de vida al nacer, mujeres (años)",1991,81.1
Suiza,"Esperanza de vida al nacer, varones (años)",1991,74.1
Venezuela,"Esperanza de vida al nacer, total (años)",1991,71.832
Venezuela,"Esperanza de vida al nacer, mujeres (años)",1991,74.393
Venezuela,"Esperanza de vida al nacer, varones (años)",1991,69.385
Colombia,"Esperanza de vida al nacer, total (años)",1991,68.813
Colombia,"Esperanza de vida al nacer, mujeres (años)",1991,73.296
Colombia,"Esperanza de vida al nacer, varones (años)",1991,64.652
Japón,"Esperanza de vida al nacer, total (años)",1991,79.0368
Japón,"Esperanza de vida al nacer, mujeres (años)",1991,82.11
Japón,"Esperanza de vida al nacer, varones (años)",1991,76.11
Kenya,"Esperanza de vida al nacer, total (años)",1991,58.005
Kenya,"Esperanza de vida al nacer, mujeres (años)",1991,59.934
Kenya,"Esperanza de vida al nacer, varones (años)",1991,56.038
Noruega,"Esperanza de vida al nacer, total (años)",1991,76.9807
Noruega,"Esperanza de vida al nacer, mujeres (años)",1991,80.1
Noruega,"Esperanza de vida al nacer, varones (años)",1991,74.01
Afganistán,"Esperanza de vida al nacer, total (años)",1992,47.596
Afganistán,"Esperanza de vida al nacer, mujeres (años)",1992,50.32
Afganistán,"Esperanza de vida al nacer, varones (años)",1992,45.07
Alemania,"Esperanza de vida al nacer, total (años)",1992,75.8195
Alemania,"Esperanza de vida al nacer, mujeres (años)",1992,79.2
Alemania,"Esperanza de vida al nacer, varones (años)",1992,72.6
Argelia,"Esperanza de vida al nacer, total (años)",1992,67.757
Argelia,"Esperanza de vida al nacer, mujeres (años)",1992,69.307
Argelia,"Esperanza de vida al nacer, varones (años)",1992,66.238
Arabia Saudita,"Esperanza de vida al nacer, total (años)",1992,69.925
Arabia Saudita,"Esperanza de vida al nacer, mujeres (años)",1992,71.876
