país,factor_(serie),Año,Valor
Estados Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,3973.752752380952
España,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,1675.9374857142857
España,Gasto de bolsillo per cápita (US$ actuales),1989,502.1264523809524
España,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,651.0275857142857
Fiji,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,94.25828571428572
Fiji,Gasto de bolsillo per cápita (US$ actuales),1989,24.695038095238097
Fiji,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,39.89297142857143
Finlandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,3008.041695238095
Finlandia,Gasto de bolsillo per cápita (US$ actuales),1989,710.4102714285715
Finlandia,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,810.8462380952382
Federación de Rusia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,296.0573904761905
Federación de Rusia,Gasto de bolsillo per cápita (US$ actuales),1989,165.9586095238095
Federación de Rusia,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,183.81980476190478
Grecia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,1104.0007095238095
Grecia,Gasto de bolsillo per cápita (US$ actuales),1989,617.5511
Grecia,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,711.5203285714285
India,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,11.108814285714285
India,Gasto de bolsillo per cápita (US$ actuales),1989,26.663285714285713
India,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,30.25137619047619
Marruecos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,53.006299999999996
Marruecos,Gasto de bolsillo per cápita (US$ actuales),1989,71.98580476190476
Marruecos,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,84.8078380952381
México,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,246.41723333333331
México,Gasto de bolsillo per cápita (US$ actuales),1989,234.4169619047619
México,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,263.418819047619
Nepal,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,6.032428571428572
Nepal,Gasto de bolsillo per cápita (US$ actuales),1989,16.780861904761906
Nepal,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,19.165857142857142
Níger,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,6.365495238095238
Níger,Gasto de bolsillo per cápita (US$ actuales),1989,11.578261904761904
Níger,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,12.520219047619047
Países Bajos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,3053.6734619047616
Países Bajos,Gasto de bolsillo per cápita (US$ actuales),1989,456.9237619047619
Países Bajos,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,1468.3983333333333
Nueva Zelandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,2274.0161476190474
Nueva Zelandia,Gasto de bolsillo per cápita (US$ actuales),1989,384.96901428571425
Nueva Zelandia,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,690.2301380952381
Reino Unido,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,3069.5029476190475
Reino Unido,Gasto de bolsillo per cápita (US$ actuales),1989,576.9184095238095
Reino Unido,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,734.4315761904761
Rwanda,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,11.249266666666667
Rwanda,Gasto de bolsillo per cápita (US$ actuales),1989,4.8647857142857145
Rwanda,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,9.297085714285714
Samoa,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,121.27991904761905
Samoa,Gasto de bolsillo per cápita (US$ actuales),1989,20.192766666666664
Samoa,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,21.64851428571429
Sierra Leona,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,5.532328571428572
Sierra Leona,Gasto de bolsillo per cápita (US$ actuales),1989,29.384961904761905
Sierra Leona,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,30.4580619047619
Sudáfrica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,235.85677619047618
Sudáfrica,Gasto de bolsillo per cápita (US$ actuales),1989,37.632038095238094
Sudáfrica,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,206.10933333333335
Singapur,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,717.6240476190476
Singapur,Gasto de bolsillo per cápita (US$ actuales),1989,604.1685095238096
Singapur,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,951.0763238095238
Suiza,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,2390.9282619047617
Suiza,Gasto de bolsillo per cápita (US$ actuales),1989,1977.9282333333333
Suiza,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,5086.4719
Venezuela,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,215.08582380952382
Venezuela,Gasto de bolsillo per cápita (US$ actuales),1989,164.10497619047618
Venezuela,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,274.19580476190475
Colombia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,265.8628333333333
Colombia,Gasto de bolsillo per cápita (US$ actuales),1989,59.56955238095239
Colombia,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,105.15956190476192
Japón,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,3018.207638095238
Japón,Gasto de bolsillo per cápita (US$ actuales),1989,513.8053714285714
Japón,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,631.2838238095238
Kenya,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,19.009280952380955
Kenya,Gasto de bolsillo per cápita (US$ actuales),1989,16.61138095238095
Kenya,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,22.982057142857144
Noruega,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1989,5886.812004545455
Noruega,Gasto de bolsillo per cápita (US$ actuales),1989,1049.0970772727271
Noruega,Gasto interno privado en salud per cápita (US$ a precios actuales),1989,1070.962068181818
Afganistán,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,2.46361
Afganistán,Gasto de bolsillo per cápita (US$ actuales),1990,37.732205
Afganistán,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,37.80017
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,3312.234576190476
Alemania,Gasto de bolsillo per cápita (US$ actuales),1990,581.818380952381
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,1012.6097714285713
Argelia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,140.64696190476192
Argelia,Gasto de bolsillo per cápita (US$ actuales),1990,57.970419047619046
Argelia,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,61.20041428571428
Arabia Saudita,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,524.8199789473684
Arabia Saudita,Gasto de bolsillo per cápita (US$ actuales),1990,119.28836842105262
Arabia Saudita,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,230.47056315789473
Argentina,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,537.2746285714286
Argentina,Gasto de bolsillo per cápita (US$ actuales),1990,242.2972714285714
Argentina,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,338.817380952381
Australia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,3110.275166666667
Australia,Gasto de bolsillo per cápita (US$ actuales),1990,781.6286857142857
Australia,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,1221.0749714285714
Austria,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,3203.608552380952
Austria,Gasto de bolsillo per cápita (US$ actuales),1990,813.5738142857143
Austria,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,1168.0069476190477
Brasil,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,288.9528619047619
Brasil,Gasto de bolsillo per cápita (US$ actuales),1990,192.88300476190477
Brasil,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,379.5422952380953
Burkina Faso,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,9.894542857142858
Burkina Faso,Gasto de bolsillo per cápita (US$ actuales),1990,9.542680952380952
Burkina Faso,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,11.18
China,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,129.14010476190475
China,Gasto de bolsillo per cápita (US$ actuales),1990,94.82004285714285
China,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,112.74772380952379
Canadá,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,3061.9016181818183
Canadá,Gasto de bolsillo per cápita (US$ actuales),1990,641.2424818181818
Canadá,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,1244.6263727272728
Camboya,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,12.383047619047618
Camboya,Gasto de bolsillo per cápita (US$ actuales),1990,33.9236619047619
Camboya,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,37.5127
Chad,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,7.204238095238095
Chad,Gasto de bolsillo per cápita (US$ actuales),1990,18.952361904761904
Chad,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,20.3606
Dinamarca,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,4494.947240909091
Dinamarca,Gasto de bolsillo per cápita (US$ actuales),1990,738.0393227272727
Dinamarca,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,846.8881272727272
Ecuador,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,153.39195238095238
Ecuador,Gasto de bolsillo per cápita (US$ actuales),1990,122.45661904761904
Ecuador,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,140.48085238095237
Emiratos Árabes Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,856.5632190476191
Emiratos Árabes Unidos,Gasto de bolsillo per cápita (US$ actuales),1990,249.96917142857143
Emiratos Árabes Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,477.64606190476195
"Egipto, República Árabe de",Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,33.51206666666667
"Egipto, República Árabe de",Gasto de bolsillo per cápita (US$ actuales),1990,63.974171428571424
"Egipto, República Árabe de",Gasto interno privado en salud per cápita (US$ a precios actuales),1990,71.39645714285714
Cuba,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,559.2024
Cuba,Gasto de bolsillo per cápita (US$ actuales),1990,70.23637142857143
Cuba,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,70.23637142857143
Costa Rica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,425.92859999999996
Costa Rica,Gasto de bolsillo per cápita (US$ actuales),1990,150.98631904761905
Costa Rica,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,176.69558571428573
Estados Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,3859.517180952381
Estados Unidos,Gasto de bolsillo per cápita (US$ actuales),1990,974.3015142857142
Estados Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,3973.752752380952
España,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,1675.9374857142857
España,Gasto de bolsillo per cápita (US$ actuales),1990,502.1264523809524
España,Gasto interno privado en salud per cápita (US$ a precios actuales),1990,651.0275857142857
Fiji,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1990,94.25828571428572
